"polygon","name","type"
1354518016,"Minnesota - Wabasha County","county"
1388929024,"Minnesota - Wadena County","county"
1096487936,"Minnesota - Waseca County","county"
995285504,"Minnesota - Washington County","county"
1126509056,"Minnesota - Watonwan County","county"
1944969984,"Minnesota - Wilkin County","county"
1621864960,"Minnesota - Winona County","county"
1713165056,"Minnesota - Wright County","county"
1966062976,"Minnesota - Yellow Medicine County","county"
1197628032,"Mississippi - Adams County","county"
1036092992,"Mississippi - Alcorn County","county"
1890951040,"Mississippi - Amite County","county"
1903593984,"Mississippi - Attala County","county"
1053131008,"Mississippi - Benton County","county"
2270313984,"Mississippi - Bolivar County","county"
1519218048,"Mississippi - Calhoun County","county"
1627140992,"Mississippi - Carroll County","county"
1299602048,"Mississippi - Chickasaw County","county"
1083074048,"Mississippi - Choctaw County","county"
1262375040,"Mississippi - Claiborne County","county"
1791117952,"Mississippi - Clarke County","county"
1062094016,"Mississippi - Clay County","county"
1430818048,"Mississippi - Coahoma County","county"
2013053056,"Mississippi - Copiah County","county"
1071716992,"Mississippi - Covington County","county"
1233211008,"Mississippi - DeSoto County","county"
1207747968,"Mississippi - Forrest County","county"
1460180992,"Mississippi - Franklin County","county"
1239848960,"Mississippi - George County","county"
1846028032,"Mississippi - Greene County","county"
1093250944,"Mississippi - Grenada County","county"
1227001984,"Mississippi - Hancock County","county"
1486637056,"Mississippi - Harrison County","county"
2252619008,"Mississippi - Hinds County","county"
1959841024,"Mississippi - Holmes County","county"
1083886976,"Mississippi - Humphreys County","county"
1069782016,"Mississippi - Issaquena County","county"
1379911936,"Mississippi - Itawamba County","county"
1871923968,"Mississippi - Jackson County","county"
1751460992,"Mississippi - Jasper County","county"
1346621056,"Mississippi - Jefferson County","county"
1057862016,"Mississippi - Jefferson Davis County","county"
1799511040,"Mississippi - Jones County","county"
1984402944,"Mississippi - Kemper County","county"
1636115968,"Mississippi - Lafayette County","county"
1287367936,"Mississippi - Lamar County","county"
1822402944,"Mississippi - Lauderdale County","county"
1115424000,"Mississippi - Lawrence County","county"
1509964032,"Mississippi - Leake County","county"
1165368064,"Mississippi - Lee County","county"
1534668032,"Mississippi - Leflore County","county"
1518030976,"Mississippi - Lincoln County","county"
1309262976,"Mississippi - Lowndes County","county"
1850562944,"Mississippi - Madison County","county"
1404766976,"Mississippi - Marion County","county"
1829030016,"Mississippi - Marshall County","county"
1981585024,"Mississippi - Monroe County","county"
1054075008,"Mississippi - Montgomery County","county"
1476658048,"Mississippi - Neshoba County","county"
1497282944,"Mississippi - Newton County","county"
1800400000,"Mississippi - Noxubee County","county"
1186733952,"Mississippi - Oktibbeha County","county"
1774514944,"Mississippi - Panola County","county"
2100125952,"Mississippi - Pearl River County","county"
1676374016,"Mississippi - Perry County","county"
1059342976,"Mississippi - Pike County","county"
1289009024,"Mississippi - Pontotoc County","county"
1074793984,"Mississippi - Prentiss County","county"
1048977024,"Mississippi - Quitman County","county"
2008497024,"Mississippi - Rankin County","county"
1577780992,"Mississippi - Scott County","county"
1118150016,"Mississippi - Sharkey County","county"
1525926016,"Mississippi - Simpson County","county"
1647885056,"Mississippi - Smith County","county"
1153799936,"Mississippi - Stone County","county"
1807175936,"Mississippi - Sunflower County","county"
1671287040,"Mississippi - Tallahatchie County","county"
1048320000,"Mississippi - Tate County","county"
1185735040,"Mississippi - Tippah County","county"
1098813952,"Mississippi - Tishomingo County","county"
1177584000,"Mississippi - Tunica County","county"
1076393984,"Mississippi - Union County","county"
1046209984,"Mississippi - Walthall County","county"
1524210048,"Mississippi - Warren County","county"
1877070976,"Mississippi - Washington County","county"
2099832960,"Mississippi - Wayne County","county"
1090231040,"Mississippi - Webster County","county"
1756286976,"Mississippi - Wilkinson County","county"
1572756992,"Mississippi - Winston County","county"
1209858048,"Mississippi - Yalobusha County","county"
2390420992,"Mississippi - Yazoo County","county"
1469361024,"Missouri - Adair County","county"
1120695040,"Missouri - Andrew County","county"
1417505024,"Missouri - Atchison County","county"
1792880000,"Missouri - Audrain County","county"
2015661056,"Missouri - Barry County","county"
1533068032,"Missouri - Barton County","county"
2167013888,"Missouri - Bates County","county"
1823507968,"Missouri - Benton County","county"
1600369024,"Missouri - Bollinger County","county"
1775213056,"Missouri - Boone County","county"
1056784000,"Missouri - Buchanan County","county"
1799185024,"Missouri - Butler County","county"
1104352000,"Missouri - Caldwell County","county"
2161539072,"Missouri - Callaway County","county"
1698832000,"Missouri - Camden County","county"
1498397952,"Missouri - Cape Girardeau County","county"
1799060992,"Missouri - Carroll County","county"
1314059008,"Missouri - Carter County","county"
1804797056,"Missouri - Cass County","county"
1228905984,"Missouri - Cedar County","county"
1945550976,"Missouri - Chariton County","county"
1457244032,"Missouri - Christian County","county"
1307147008,"Missouri - Clark County","county"
1028998016,"Missouri - Clay County","county"
1085090048,"Missouri - Clinton County","county"
1019808000,"Missouri - Cole County","county"
1462736000,"Missouri - Cooper County","county"
1923108992,"Missouri - Crawford County","county"
1269124992,"Missouri - Dade County","county"
1400585984,"Missouri - Dallas County","county"
1458785024,"Missouri - Daviess County","county"
1091307008,"Missouri - DeKalb County","county"
1949716992,"Missouri - Dent County","county"
2107296000,"Missouri - Douglas County","county"
1401362048,"Missouri - Dunklin County","county"
2389733120,"Missouri - Franklin County","county"
1341104000,"Missouri - Gasconade County","county"
1272776960,"Missouri - Gentry County","county"
1749030016,"Missouri - Greene County","county"
1127361024,"Missouri - Grundy County","county"
1871276032,"Missouri - Harrison County","county"
1805085056,"Missouri - Henry County","county"
1033641984,"Missouri - Hickory County","county"
1198370048,"Missouri - Holt County","county"
1201362944,"Missouri - Howard County","county"
2401562112,"Missouri - Howell County","county"
1425165056,"Missouri - Iron County","county"
1565549952,"Missouri - Jackson County","county"
1653675008,"Missouri - Jasper County","county"
1700660992,"Missouri - Jefferson County","county"
2147830016,"Missouri - Johnson County","county"
1305382016,"Missouri - Knox County","county"
1980609024,"Missouri - Laclede County","county"
1627634944,"Missouri - Lafayette County","county"
1584391040,"Missouri - Lawrence County","county"
1308052992,"Missouri - Lewis County","county"
1622771968,"Missouri - Lincoln County","county"
1594302976,"Missouri - Linn County","county"
1378726016,"Missouri - Livingston County","county"
2075166976,"Missouri - Macon County","county"
1280462976,"Missouri - Madison County","county"
1364868992,"Missouri - Maries County","county"
1131628032,"Missouri - Marion County","county"
1397246976,"Missouri - McDonald County","county"
1175427968,"Missouri - Mercer County","county"
1534813056,"Missouri - Miller County","county"
1065995008,"Missouri - Mississippi County","county"
1074910976,"Missouri - Moniteau County","county"
1677414016,"Missouri - Monroe County","county"
1388873984,"Missouri - Montgomery County","county"
1547856000,"Missouri - Morgan County","county"
1747827968,"Missouri - New Madrid County","county"
1618132992,"Missouri - Newton County","county"
2271325952,"Missouri - Nodaway County","county"
2045560960,"Missouri - Oregon County","county"
1565248000,"Missouri - Osage County","county"
1929468032,"Missouri - Ozark County","county"
1275682048,"Missouri - Pemiscot County","county"
1228569984,"Missouri - Perry County","county"
1766946944,"Missouri - Pettis County","county"
1739911936,"Missouri - Phelps County","county"
1736424960,"Missouri - Pike County","county"
1088286976,"Missouri - Platte County","county"
1645997056,"Missouri - Polk County","county"
1416978944,"Missouri - Pulaski County","county"
1339844992,"Missouri - Putnam County","county"
1216726016,"Missouri - Ralls County","county"
1250146048,"Missouri - Randolph County","county"
1473198976,"Missouri - Ray County","county"
2093947008,"Missouri - Reynolds County","county"
1630493056,"Missouri - Ripley County","county"
1956745984,"Missouri - Saline County","county"
795911616,"Missouri - Schuyler County","county"
1130972032,"Missouri - Scotland County","county"
1087768960,"Missouri - Scott County","county"
2599880960,"Missouri - Shannon County","county"
1297229952,"Missouri - Shelby County","county"
1451520000,"Missouri - St. Charles County","county"
1735248000,"Missouri - St. Clair County","county"
1170381056,"Missouri - St. Francois County","county"
160343200,"Missouri - St. Louis city","county"
1315195008,"Missouri - St. Louis County","county"
1292798976,"Missouri - Ste. Genevieve County","county"
2132135040,"Missouri - Stoddard County","county"
1201841024,"Missouri - Stone County","county"
1678264064,"Missouri - Sullivan County","county"
1638002944,"Missouri - Taney County","county"
3049103872,"Missouri - Texas County","county"
2140359936,"Missouri - Vernon County","county"
1110072064,"Missouri - Warren County","county"
1968164992,"Missouri - Washington County","county"
1966258048,"Missouri - Wayne County","county"
1534728960,"Missouri - Webster County","county"
690523520,"Missouri - Worth County","county"
1765779968,"Missouri - Wright County","county"
14352740352,"Montana - Beaverhead County","county"
12938189824,"Montana - Big Horn County","county"
10949289984,"Montana - Blaine County","county"
3088667904,"Montana - Broadwater County","county"
5306336256,"Montana - Carbon County","county"
8652506112,"Montana - Carter County","county"
6988195840,"Montana - Cascade County","county"
10288700416,"Montana - Chouteau County","county"
9798862848,"Montana - Custer County","county"
3693594112,"Montana - Daniels County","county"
6143099904,"Montana - Dawson County","county"
1907604992,"Montana - Deer Lodge County","county"
4197780992,"Montana - Fallon County","county"
11240040448,"Montana - Fergus County","county"
13176980480,"Montana - Flathead County","county"
6740935168,"Montana - Gallatin County","county"
12109119488,"Montana - Garfield County","county"
7759440896,"Montana - Glacier County","county"
3044122112,"Montana - Golden Valley County","county"
4473984000,"Montana - Granite County","county"
7508257792,"Montana - Hill County","county"
4289687040,"Montana - Jefferson County","county"
4842813952,"Montana - Judith Basin County","county"
3859470080,"Montana - Lake County","county"
8958322688,"Montana - Lewis and Clark County","county"
3703801088,"Montana - Liberty County","county"
9357409280,"Montana - Lincoln County","county"
9291541504,"Montana - Madison County","county"
6845784064,"Montana - McCone County","county"
6195025920,"Montana - Meagher County","county"
3158327040,"Montana - Mineral County","county"
6716936192,"Montana - Missoula County","county"
4838498816,"Montana - Musselshell County","county"
7259898880,"Montana - Park County","county"
4286096896,"Montana - Petroleum County","county"
13312629760,"Montana - Phillips County","county"
4203194880,"Montana - Pondera County","county"
8539962880,"Montana - Powder River County","county"
6025328128,"Montana - Powell County","county"
4498127872,"Montana - Prairie County","county"
6192198144,"Montana - Ravalli County","county"
5397905920,"Montana - Richland County","county"
6098887168,"Montana - Roosevelt County","county"
12976879616,"Montana - Rosebud County","county"
7149724160,"Montana - Sanders County","county"
4343617024,"Montana - Sheridan County","county"
1860848000,"Montana - Silver Bow County","county"
4649934848,"Montana - Stillwater County","county"
4804958208,"Montana - Sweet Grass County","county"
5885423104,"Montana - Teton County","county"
4961504256,"Montana - Toole County","county"
2531448064,"Montana - Treasure County","county"
12757810176,"Montana - Valley County","county"
3686056960,"Montana - Wheatland County","county"
2303184896,"Montana - Wibaux County","county"
6820198912,"Montana - Yellowstone County","county"
1458868992,"Nebraska - Adams County","county"
2220184064,"Nebraska - Antelope County","county"
1852760064,"Nebraska - Arthur County","county"
1932427008,"Nebraska - Banner County","county"
1841155968,"Nebraska - Blaine County","county"
1778166016,"Nebraska - Boone County","county"
2784995072,"Nebraska - Box Butte County","county"
1398436992,"Nebraska - Boyd County","county"
3163237888,"Nebraska - Brown County","county"
2507397888,"Nebraska - Buffalo County","county"
1273190016,"Nebraska - Burt County","county"
1514900992,"Nebraska - Butler County","county"
1443778944,"Nebraska - Cass County","county"
1917399040,"Nebraska - Cedar County","county"
2316534016,"Nebraska - Chase County","county"
15437419520,"Nebraska - Cherry County","county"
3098368000,"Nebraska - Cheyenne County","county"
1482222976,"Nebraska - Clay County","county"
1066193984,"Nebraska - Colfax County","county"
1477895936,"Nebraska - Cuming County","county"
6670569984,"Nebraska - Custer County","county"
684416320,"Nebraska - Dakota County","county"
3616824064,"Nebraska - Dawes County","county"
2623906048,"Nebraska - Dawson County","county"
1139208960,"Nebraska - Deuel County","county"
1233433984,"Nebraska - Dixon County","county"
1369341952,"Nebraska - Dodge County","county"
850693376,"Nebraska - Douglas County","county"
2381954048,"Nebraska - Dundy County","county"
1490203008,"Nebraska - Fillmore County","county"
1491356032,"Nebraska - Franklin County","county"
2524179968,"Nebraska - Frontier County","county"
1862542976,"Nebraska - Furnas County","county"
2205351936,"Nebraska - Gage County","county"
4414071808,"Nebraska - Garden County","county"
1475750016,"Nebraska - Garfield County","county"
1186616064,"Nebraska - Gosper County","county"
2010409984,"Nebraska - Grant County","county"
1475804032,"Nebraska - Greeley County","county"
1414881024,"Nebraska - Hall County","county"
1406048000,"Nebraska - Hamilton County","county"
1433469952,"Nebraska - Harlan County","county"
1846822016,"Nebraska - Hayes County","county"
1838743040,"Nebraska - Hitchcock County","county"
6248083968,"Nebraska - Holt County","county"
1867696000,"Nebraska - Hooker County","county"
1474576000,"Nebraska - Howard County","county"
1476770944,"Nebraska - Jefferson County","county"
973968320,"Nebraska - Johnson County","county"
1337065984,"Nebraska - Kearney County","county"
2749530880,"Nebraska - Keith County","county"
2002247040,"Nebraska - Keya Paha County","county"
2465268992,"Nebraska - Kimball County","county"
2870614016,"Nebraska - Knox County","county"
2169241088,"Nebraska - Lancaster County","county"
6640905216,"Nebraska - Lincoln County","county"
1478002944,"Nebraska - Logan County","county"
1471864064,"Nebraska - Loup County","county"
1483395968,"Nebraska - Madison County","county"
2224737024,"Nebraska - McPherson County","county"
1255836032,"Nebraska - Merrick County","county"
3687724032,"Nebraska - Morrill County","county"
1143824000,"Nebraska - Nance County","county"
1055115008,"Nebraska - Nemaha County","county"
1489645056,"Nebraska - Nuckolls County","county"
1594476032,"Nebraska - Otoe County","county"
1116477952,"Nebraska - Pawnee County","county"
2287827968,"Nebraska - Perkins County","county"
1398049024,"Nebraska - Phelps County","county"
1484706944,"Nebraska - Pierce County","county"
1745805952,"Nebraska - Platte County","county"
1135308032,"Nebraska - Polk County","county"
1856984064,"Nebraska - Red Willow County","county"
1429259008,"Nebraska - Richardson County","county"
2611532032,"Nebraska - Rock County","county"
1486699008,"Nebraska - Saline County","county"
618982016,"Nebraska - Sarpy County","county"
1943096960,"Nebraska - Saunders County","county"
1915038976,"Nebraska - Scotts Bluff County","county"
1479990016,"Nebraska - Seward County","county"
6321803776,"Nebraska - Sheridan County","county"
1465489024,"Nebraska - Sherman County","county"
5352833024,"Nebraska - Sioux County","county"
1108381952,"Nebraska - Stanton County","county"
1486152960,"Nebraska - Thayer County","county"
1847272960,"Nebraska - Thomas County","county"
1019377024,"Nebraska - Thurston County","county"
1471236992,"Nebraska - Valley County","county"
1009985984,"Nebraska - Washington County","county"
1147143936,"Nebraska - Wayne County","county"
1489017984,"Nebraska - Webster County","county"
1489714944,"Nebraska - Wheeler County","county"
1482792960,"Nebraska - York County","county"
374672992,"Nevada - Carson City","county"
12769829888,"Nevada - Churchill County","county"
20438710272,"Nevada - Clark County","county"
1838163968,"Nevada - Douglas County","county"
44469661696,"Nevada - Elko County","county"
9277017088,"Nevada - Esmeralda County","county"
10814969856,"Nevada - Eureka County","county"
24969449472,"Nevada - Humboldt County","county"
14219310080,"Nevada - Lander County","county"
27539869696,"Nevada - Lincoln County","county"
5183049216,"Nevada - Lyon County","county"
9719821312,"Nevada - Mineral County","county"
47090970624,"Nevada - Nye County","county"
15634629632,"Nevada - Pershing County","county"
680960576,"Nevada - Storey County","county"
16323050496,"Nevada - Washoe County","county"
22987819008,"Nevada - White Pine County","county"
1036595968,"New Hampshire - Belknap County","county"
2411437056,"New Hampshire - Carroll County","county"
1830242048,"New Hampshire - Cheshire County","county"
4648211968,"New Hampshire - Coos County","county"
4425639936,"New Hampshire - Grafton County","county"
2269189120,"New Hampshire - Hillsborough County","county"
2419350016,"New Hampshire - Merrimack County","county"
1799316992,"New Hampshire - Rockingham County","county"
955640576,"New Hampshire - Strafford County","county"
1391634944,"New Hampshire - Sullivan County","county"
1439267968,"New Jersey - Atlantic County","county"
603490112,"New Jersey - Bergen County","county"
2068302976,"New Jersey - Burlington County","county"
573067776,"New Jersey - Camden County","county"
651187520,"New Jersey - Cape May County","county"
1252784000,"New Jersey - Cumberland County","county"
326888192,"New Jersey - Essex County","county"
833989632,"New Jersey - Gloucester County","county"
119634200,"New Jersey - Hudson County","county"
1108045952,"New Jersey - Hunterdon County","county"
581601216,"New Jersey - Mercer County","county"
800083072,"New Jersey - Middlesex County","county"
1214167040,"New Jersey - Monmouth County","county"
1191852032,"New Jersey - Morris County","county"
1628535040,"New Jersey - Ocean County","county"
478093088,"New Jersey - Passaic County","county"
859613568,"New Jersey - Salem County","county"
781692672,"New Jersey - Somerset County","county"
1344238976,"New Jersey - Sussex County","county"
266393104,"New Jersey - Union County","county"
924412032,"New Jersey - Warren County","county"
3006531072,"New Mexico - Bernalillo County","county"
17932269568,"New Mexico - Catron County","county"
15708990464,"New Mexico - Chaves County","county"
11757200384,"New Mexico - Cibola County","county"
9733329920,"New Mexico - Colfax County","county"
3638406912,"New Mexico - Curry County","county"
6015565824,"New Mexico - De Baca County","county"
9861408768,"New Mexico - Do\F1a Ana County","county"
10815080448,"New Mexico - Eddy County","county"
10260559872,"New Mexico - Grant County","county"
7848911872,"New Mexico - Guadalupe County","county"
5504868864,"New Mexico - Harding County","county"
8901429248,"New Mexico - Hidalgo County","county"
11372460032,"New Mexico - Lea County","county"
12512470016,"New Mexico - Lincoln County","county"
282740288,"New Mexico - Los Alamos County","county"
7679801856,"New Mexico - Luna County","county"
14114939904,"New Mexico - McKinley County","county"
5001976832,"New Mexico - Mora County","county"
17128129536,"New Mexico - Otero County","county"
7444530176,"New Mexico - Quay County","county"
15179499520,"New Mexico - Rio Arriba County","county"
6338817024,"New Mexico - Roosevelt County","county"
14278779904,"New Mexico - San Juan County","county"
12213919744,"New Mexico - San Miguel County","county"
9610540032,"New Mexico - Sandoval County","county"
4945358848,"New Mexico - Santa Fe County","county"
10823449600,"New Mexico - Sierra County","county"
17214820352,"New Mexico - Socorro County","county"
5706030080,"New Mexico - Taos County","county"
8663108608,"New Mexico - Torrance County","county"
9903450112,"New Mexico - Union County","county"
2761380096,"New Mexico - Valencia County","county"
1354055936,"New York - Albany County","county"
2665894912,"New York - Allegany County","county"
109028896,"New York - Bronx County","county"
1827926016,"New York - Broome County","county"
3388612096,"New York - Cattaraugus County","county"
1791190016,"New York - Cayuga County","county"
2745974016,"New York - Chautauqua County","county"
1055036032,"New York - Chemung County","county"
2314279936,"New York - Chenango County","county"
2688025088,"New York - Clinton County","county"
1643879040,"New York - Columbia County","county"
1291783040,"New York - Cortland County","county"
3735901952,"New York - Delaware County","county"
2060672000,"New York - Dutchess County","county"
2700562944,"New York - Erie County","county"
4647029760,"New York - Essex County","county"
4219397888,"New York - Franklin County","county"
1283259008,"New York - Fulton County","county"
1276697984,"New York - Genesee County","county"
1676140032,"New York - Greene County","county"
4447975936,"New York - Hamilton County","county"
3655688960,"New York - Herkimer County","county"
3285632000,"New York - Jefferson County","county"
183412000,"New York - Kings County","county"
3301403904,"New York - Lewis County","county"
1636257024,"New York - Livingston County","county"
1696033024,"New York - Madison County","county"
1702153984,"New York - Monroe County","county"
1043875968,"New York - Montgomery County","county"
737411072,"New York - Nassau County","county"
59126032,"New York - New York County","county"
1352903936,"New York - Niagara County","county"
3140175872,"New York - Oneida County","county"
2016019968,"New York - Onondaga County","county"
1668121984,"New York - Ontario County","county"
2102257024,"New York - Orange County","county"
1013356992,"New York - Orleans County","county"
2464761088,"New York - Oswego County","county"
2594392064,"New York - Otsego County","county"
596504192,"New York - Putnam County","county"
281096896,"New York - Queens County","county"
1689789056,"New York - Rensselaer County","county"
151178496,"New York - Richmond County","county"
449492992,"New York - Rockland County","county"
2097848960,"New York - Saratoga County","county"
529693600,"New York - Schenectady County","county"
1610503936,"New York - Schoharie County","county"
850379520,"New York - Schuyler County","county"
838393280,"New York - Seneca County","county"
6942145024,"New York - St. Lawrence County","county"
3601531904,"New York - Steuben County","county"
2362202112,"New York - Suffolk County","county"
2507450112,"New York - Sullivan County","county"
1343171968,"New York - Tioga County","county"
1229335040,"New York - Tompkins County","county"
2911756032,"New York - Ulster County","county"
2245395968,"New York - Warren County","county"
2152755968,"New York - Washington County","county"
1563902976,"New York - Wayne County","county"
1114983040,"New York - Westchester County","county"
1535206016,"New York - Wyoming County","county"
875785728,"New York - Yates County","county"
1098008064,"North Carolina - Alamance County","county"
673381376,"North Carolina - Alexander County","county"
608801088,"North Carolina - Alleghany County","county"
1376452992,"North Carolina - Anson County","county"
1103683968,"North Carolina - Ashe County","county"
639951872,"North Carolina - Avery County","county"
2142418048,"North Carolina - Beaufort County","county"
1811100032,"North Carolina - Bertie County","county"
2264498944,"North Carolina - Bladen County","county"
2193649920,"North Carolina - Brunswick County","county"
1700772992,"North Carolina - Buncombe County","county"
1313380992,"North Carolina - Burke County","county"
936925376,"North Carolina - Cabarrus County","county"
1221350016,"North Carolina - Caldwell County","county"
623038016,"North Carolina - Camden County","county"
1311185024,"North Carolina - Carteret County","county"
1100541952,"North Carolina - Caswell County","county"
1032684032,"North Carolina - Catawba County","county"
1766851968,"North Carolina - Chatham County","county"
1179547008,"North Carolina - Cherokee County","county"
446702400,"North Carolina - Chowan County","county"
556201280,"North Carolina - Clay County","county"
1202407936,"North Carolina - Cleveland County","county"
2427578112,"North Carolina - Columbus County","county"
1836192000,"North Carolina - Craven County","county"
1689488000,"North Carolina - Cumberland County","county"
678193984,"North Carolina - Currituck County","county"
993052224,"North Carolina - Dare County","county"
1431421056,"North Carolina - Davidson County","county"
684029312,"North Carolina - Davie County","county"
2113998976,"North Carolina - Duplin County","county"
740672768,"North Carolina - Durham County","county"
1308814976,"North Carolina - Edgecombe County","county"
1057097024,"North Carolina - Forsyth County","county"
1273451008,"North Carolina - Franklin County","county"
922106176,"North Carolina - Gaston County","county"
881747712,"North Carolina - Gates County","county"
756481728,"North Carolina - Graham County","county"
1376759040,"North Carolina - Granville County","county"
688749184,"North Carolina - Greene County","county"
1672365056,"North Carolina - Guilford County","county"
1875374976,"North Carolina - Halifax County","county"
1541009024,"North Carolina - Harnett County","county"
1434055040,"North Carolina - Haywood County","county"
966241792,"North Carolina - Henderson County","county"
914421632,"North Carolina - Hertford County","county"
1012022016,"North Carolina - Hoke County","county"
1586884992,"North Carolina - Hyde County","county"
1486221056,"North Carolina - Iredell County","county"
1271048960,"North Carolina - Jackson County","county"
2049454976,"North Carolina - Johnston County","county"
1219128960,"North Carolina - Jones County","county"
660341696,"North Carolina - Lee County","county"
1037526976,"North Carolina - Lenoir County","county"
771655616,"North Carolina - Lincoln County","county"
1335289984,"North Carolina - Macon County","county"
1164380032,"North Carolina - Madison County","county"
1194546944,"North Carolina - Martin County","county"
1141169024,"North Carolina - McDowell County","county"
1356744960,"North Carolina - Mecklenburg County","county"
573487616,"North Carolina - Mitchell County","county"
1273651968,"North Carolina - Montgomery County","county"
1807404032,"North Carolina - Moore County","county"
1399645952,"North Carolina - Nash County","county"
496071712,"North Carolina - New Hanover County","county"
1389757952,"North Carolina - Northampton County","county"
1975496960,"North Carolina - Onslow County","county"
1030705984,"North Carolina - Orange County","county"
871627392,"North Carolina - Pamlico County","county"
587616768,"North Carolina - Pasquotank County","county"
2252759040,"North Carolina - Pender County","county"
639957312,"North Carolina - Perquimans County","county"
1016108992,"North Carolina - Person County","county"
1688605952,"North Carolina - Pitt County","county"
615871104,"North Carolina - Polk County","county"
2026711040,"North Carolina - Randolph County","county"
1227192064,"North Carolina - Richmond County","county"
2458469888,"North Carolina - Robeson County","county"
1464770048,"North Carolina - Rockingham County","county"
1324450944,"North Carolina - Rowan County","county"
1461144064,"North Carolina - Rutherford County","county"
2446864896,"North Carolina - Sampson County","county"
825803776,"North Carolina - Scotland County","county"
1023267008,"North Carolina - Stanly County","county"
1162535040,"North Carolina - Stokes County","county"
1378304000,"North Carolina - Surry County","county"
1367504000,"North Carolina - Swain County","county"
980383424,"North Carolina - Transylvania County","county"
1007595008,"North Carolina - Tyrrell County","county"
1635629952,"North Carolina - Union County","county"
656606912,"North Carolina - Vance County","county"
2163205888,"North Carolina - Wake County","county"
1109696000,"North Carolina - Warren County","county"
901664512,"North Carolina - Washington County","county"
809515776,"North Carolina - Watauga County","county"
1432488960,"North Carolina - Wayne County","county"
1953570944,"North Carolina - Wilkes County","county"
953567104,"North Carolina - Wilson County","county"
867203584,"North Carolina - Yadkin County","county"
809622976,"North Carolina - Yancey County","county"
2557922048,"North Dakota - Adams County","county"
3863107072,"North Dakota - Barnes County","county"
3596737024,"North Dakota - Benson County","county"
2975515904,"North Dakota - Billings County","county"
4321189888,"North Dakota - Bottineau County","county"
3009067008,"North Dakota - Bowman County","county"
2858226944,"North Dakota - Burke County","county"
4228551936,"North Dakota - Burleigh County","county"
4571166208,"North Dakota - Cass County","county"
3855846912,"North Dakota - Cavalier County","county"
2930494976,"North Dakota - Dickey County","county"
3265421056,"North Dakota - Divide County","county"
5201886208,"North Dakota - Dunn County","county"
1632134016,"North Dakota - Eddy County","county"
3912007936,"North Dakota - Emmons County","county"
1645815040,"North Dakota - Foster County","county"
2592024064,"North Dakota - Golden Valley County","county"
3720197120,"North Dakota - Grand Forks County","county"
4297149952,"North Dakota - Grant County","county"
1835821952,"North Dakota - Griggs County","county"
2932439040,"North Dakota - Hettinger County","county"
3499564032,"North Dakota - Kidder County","county"
2967977984,"North Dakota - LaMoure County","county"
2571386112,"North Dakota - Logan County","county"
4853518848,"North Dakota - McHenry County","county"
2524547072,"North Dakota - McIntosh County","county"
7149203968,"North Dakota - McKenzie County","county"
5467143168,"North Dakota - McLean County","county"
2701246976,"North Dakota - Mercer County","county"
4989017088,"North Dakota - Morton County","county"
4727499776,"North Dakota - Mountrail County","county"
2542785024,"North Dakota - Nelson County","county"
1871293952,"North Dakota - Oliver County","county"
2897403904,"North Dakota - Pembina County","county"
2638162944,"North Dakota - Pierce County","county"
3073936896,"North Dakota - Ramsey County","county"
2233494016,"North Dakota - Ransom County","county"
2271557120,"North Dakota - Renville County","county"
3718650880,"North Dakota - Richland County","county"
2338963968,"North Dakota - Rolette County","county"
2223538944,"North Dakota - Sargent County","county"
2518449920,"North Dakota - Sheridan County","county"
2833690880,"North Dakota - Sioux County","county"
3146632960,"North Dakota - Slope County","county"
3456947968,"North Dakota - Stark County","county"
1844628992,"North Dakota - Steele County","county"
5754238976,"North Dakota - Stutsman County","county"
2653600000,"North Dakota - Towner County","county"
2232438016,"North Dakota - Traill County","county"
3320186112,"North Dakota - Walsh County","county"
5214368768,"North Dakota - Ward County","county"
3291995904,"North Dakota - Wells County","county"
5380445184,"North Dakota - Williams County","county"
1512209024,"Ohio - Adams County","county"
1042459008,"Ohio - Allen County","county"
1095435008,"Ohio - Ashland County","county"
1817992960,"Ohio - Ashtabula County","county"
1304312960,"Ohio - Athens County","county"
1039585024,"Ohio - Auglaize County","county"
1378205952,"Ohio - Belmont County","county"
1269134976,"Ohio - Brown County","county"
1209667968,"Ohio - Butler County","county"
1022032000,"Ohio - Carroll County","county"
1110247040,"Ohio - Champaign County","county"
1029449984,"Ohio - Clark County","county"
1170934016,"Ohio - Clermont County","county"
1058488000,"Ohio - Clinton County","county"
1377597056,"Ohio - Columbiana County","county"
1460529024,"Ohio - Coshocton County","county"
1040620992,"Ohio - Crawford County","county"
1184119040,"Ohio - Cuyahoga County","county"
1549072000,"Ohio - Darke County","county"
1065676032,"Ohio - Defiance County","county"
1147618048,"Ohio - Delaware County","county"
651532032,"Ohio - Erie County","county"
1306418944,"Ohio - Fairfield County","county"
1052459008,"Ohio - Fayette County","county"
1378360960,"Ohio - Franklin County","county"
1050091008,"Ohio - Fulton County","county"
1208306944,"Ohio - Gallia County","county"
1036419968,"Ohio - Geauga County","county"
1071553984,"Ohio - Greene County","county"
1352631040,"Ohio - Guernsey County","county"
1051302976,"Ohio - Hamilton County","county"
1376210048,"Ohio - Hancock County","county"
1218343040,"Ohio - Hardin County","county"
1042052992,"Ohio - Harrison County","county"
1077462016,"Ohio - Henry County","county"
1432480000,"Ohio - Highland County","county"
1091222016,"Ohio - Hocking County","county"
1094355968,"Ohio - Holmes County","county"
